st,sex,age,marst,gedu_lvl,tedu_lvl,curr_att,sas,ind_sas,ocu_sas,wrk_365,evr_wrk,ern_reg,ern_self,tothrs_wrk,totadl_wrk,dur_unp,eff_pas,voc,voc_fld,voc_typ
22,2,40,2,06,01,12,21,01124,611,1,,0,0,32,0,,,2,,
18,1,2,1,01,01,05,,,,,,0,0,0,0,,,,,
23,1,52,2,07,01,12,,,,1,,0,35000,36,0,,,6,,
10,1,65,2,01,01,,,,,,1,0,0,0,0,,,,,
36,2,25,3,12,01,16,,,,1,,0,10000,46,0,,,6,,
32,1,59,2,07,01,16,,,,,1,0,0,0,0,,,4,,
18,2,36,1,01,01,,,,,,2,0,0,0,0,,,6,,
28,2,36,2,08,01,16,,,,1,,0,0,29,0,,,6,,
10,2,6,1,05,01,24,,,,,2,0,0,0,0,,,,,
36,2,15,1,07,01,26,,,,,2,0,0,0,0,,,6,,
08,1,48,2,01,01,02,51,41001,931,1,,0,17000,54,0,,,2,,
09,2,17,1,08,01,14,,,,,2,0,0,0,0,,,6,,
27,1,18,1,08,01,27,21,01491,612,1,,0,0,3,0,,,6,,
14,2,25,2,10,01,14,,,,,2,0,0,0,0,,,6,,
10,1,23,1,06,01,16,,,,,2,0,0,0,0,1,1,6,,
05,1,75,2,06,01,,11,01139,631,1,,0,3000,12,0,,,,,
22,1,48,2,10,01,,,,,1,,26500,0,48,0,,,4,,
09,1,42,2,12,01,,,,,1,,15000,0,59,0,,,6,,
10,2,54,2,05,01,,21,01500,613,1,,0,0,19,0,,,2,,
23,2,33,2,07,01,14,,,,,2,0,0,0,0,,,6,,
10,1,0,1,01,01,05,,,,,,0,0,0,0,,,,,
03,1,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
23,1,15,1,08,01,27,,,,,2,0,0,0,0,,,6,,
24,1,13,1,06,01,25,,,,,2,0,0,0,0,,,6,,
10,1,4,1,04,01,23,,,,,,0,0,0,0,,,,,
10,2,5,1,05,01,24,,,,,2,0,0,0,0,,,,,
23,1,27,1,08,01,16,,,,1,,0,0,63,0,,,6,,
19,1,24,1,10,01,31,21,47219,521,1,,0,0,18,0,,,1,13,2
27,1,8,1,05,01,24,,,,,2,0,0,0,0,,,,,
36,1,70,2,01,01,,,,,,1,0,0,0,0,,,,,
10,2,30,2,06,01,14,,,,,2,0,0,0,0,,,6,,
27,1,55,2,06,01,,,,,1,,0,0,32,0,,,2,,
20,1,23,1,08,01,12,21,01124,631,1,,11000,0,50,0,,,6,,
23,2,60,2,01,01,,,,,,1,0,0,0,0,,,,,
05,2,35,2,07,01,16,,,,1,,0,5000,21,0,,,6,,
06,2,10,1,05,01,24,,,,,2,0,0,0,0,,,,,
14,1,11,1,06,01,25,,,,,2,0,0,0,0,,,,,
12,2,22,1,12,01,15,,,,,2,0,0,0,0,2,2,6,,
29,1,38,2,05,01,,,,,1,,0,15000,41,0,,,4,,
18,1,29,1,12,01,16,,,,,2,0,0,0,0,5,1,6,,
19,2,19,1,08,01,27,,,,,2,0,0,0,0,,,6,,
21,1,32,1,11,08,,,,,1,,13000,0,50,0,,,4,,
10,1,13,1,06,01,25,,,,,2,0,0,0,0,,,6,,
09,1,21,1,10,01,12,,,,1,,0,0,0,0,,,6,,
08,1,24,1,12,01,12,,,,1,,10000,0,36,0,,,1,13,3
03,1,38,2,08,01,,,,,,2,0,0,0,0,,,6,,
23,2,24,2,10,01,14,,,,,2,0,0,0,0,,,6,,
01,1,53,2,07,01,12,,,,1,,0,6000,33,0,,,2,,
29,2,32,2,01,01,,,,,,2,0,0,0,0,,,6,,
05,2,32,3,08,01,,,,,1,,9500,0,48,0,,,6,,
27,2,47,2,06,01,13,,,,,2,0,0,0,0,,,6,,
29,1,26,1,10,01,12,,,,1,,15000,0,48,0,,,5,,
23,1,55,2,07,01,,51,41001,931,1,,0,20000,57,0,,,6,,
24,2,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
24,1,35,1,10,01,,,,,1,,0,0,32,0,,,6,,
37,1,43,2,07,01,12,,,,1,,0,15000,42,0,,,5,,
09,1,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
29,1,72,2,01,01,,,,,,1,0,0,0,0,,,,,
09,2,29,2,10,01,16,,,,,2,0,0,0,0,,,3,,
09,2,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
24,1,43,2,10,01,12,,,,1,,0,0,52,0,,,6,,
20,2,30,2,01,01,,21,01124,631,1,,0,0,0,0,,,6,,
09,2,9,1,05,01,24,,,,,2,0,0,0,0,,,,,
10,2,38,2,01,01,,,,,,2,0,0,0,0,,,6,,
24,1,6,1,01,01,23,,,,,2,0,0,0,0,,,,,
09,1,13,1,07,01,26,,,,,2,0,0,0,0,,,6,,
09,2,19,2,01,01,14,,,,,2,0,0,0,0,,,6,,
03,1,14,1,07,01,26,,,,,2,0,0,0,0,,,6,,
28,2,21,1,10,01,29,,,,,2,0,0,0,0,,,6,,
18,1,10,1,06,01,25,,,,,2,0,0,0,0,,,,,
21,2,26,2,10,01,15,21,01124,611,1,,0,0,0,0,,,2,,
06,1,11,1,05,01,24,,,,,2,0,0,0,0,,,,,
21,2,72,2,01,01,,,,,,2,0,0,0,0,,,,,
18,1,6,1,05,01,24,,,,,2,0,0,0,0,,,,,
32,1,47,4,07,01,16,,,,1,,0,0,24,0,,,4,,
09,1,16,1,08,01,27,,,,,2,0,0,0,0,,,6,,
19,1,75,2,08,01,,,,,1,,0,13000,41,0,,,,,
10,2,25,1,13,01,15,,,,,2,0,0,0,0,3,1,1,17,3
36,2,55,3,01,01,14,,,,,2,0,0,0,0,,,6,,
10,2,45,2,01,01,14,,,,1,,0,0,0,0,,,6,,
33,2,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
27,2,26,1,12,01,16,,,,,2,0,0,0,0,4,1,6,,
33,2,14,1,07,01,26,,,,,2,0,0,0,0,,,6,,
14,1,28,1,08,01,12,,,,1,,0,23800,40,0,,,5,,
07,1,28,2,10,01,16,,,,1,,0,40000,48,0,,,6,,
09,2,33,2,01,01,,,,,,2,0,0,0,0,,,2,,
10,1,22,1,07,01,12,,,,1,,0,0,56,0,,,6,,
10,1,14,1,07,01,26,,,,,2,0,0,0,0,,,6,,
28,1,78,3,12,03,,,,,,1,0,0,0,0,,,,,
27,2,33,1,13,01,,,,,1,,30000,0,48,0,,,4,,
24,1,3,1,01,01,05,,,,,,0,0,0,0,,,,,
23,1,14,1,07,01,26,,,,,2,0,0,0,0,,,6,,
27,2,14,1,01,01,05,,,,,2,0,0,0,0,,,6,,
32,2,28,2,12,01,16,,,,,2,0,0,0,0,5,1,6,,
19,1,34,1,13,01,,31,85211,233,1,,19000,0,68,0,,,1,13,3
22,2,14,1,07,01,26,,,,,2,0,0,0,0,,,6,,
23,1,45,2,07,01,,,,,1,,0,25000,61,0,,,3,,
08,2,45,2,07,01,14,21,01132,611,1,,0,9000,70,0,,,2,,
15,2,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
33,1,49,2,12,01,,,,,1,,0,125000,31,0,,,4,,
05,2,18,1,08,01,27,,,,,2,0,0,0,0,,,6,,
27,1,45,2,10,01,12,,,,1,,0,55000,72,0,,,1,13,3
06,1,21,1,12,01,16,,,,1,,0,0,0,0,,,6,,
27,1,31,2,12,03,12,,,,1,,185000,0,54,0,,,1,13,3
08,1,19,1,08,01,12,,,,1,,0,0,0,0,,,6,,
33,2,34,2,07,01,,41,42204,931,1,,0,0,19,0,,,6,,
23,1,43,2,12,16,,,,,1,,18000,0,48,0,,,6,,
23,1,22,1,13,01,32,,,,1,,0,0,0,0,,,6,,
09,1,65,2,07,01,,,,,1,,0,0,54,0,,,,,
09,1,13,1,07,01,26,,,,,2,0,0,0,0,,,6,,
19,2,58,2,01,01,,,,,,1,0,0,0,0,,,6,,
22,1,45,4,08,01,,,,,1,,5500,0,32,0,,,4,,
09,2,28,2,10,01,14,,,,,2,0,0,0,0,,,6,,
16,2,18,1,10,01,31,,,,,2,0,0,0,0,,,6,,
09,2,18,1,08,01,27,,,,,2,0,0,0,0,,,6,,
24,2,16,1,07,01,14,,,,,2,0,0,0,0,,,6,,
09,1,50,2,08,01,,,,,1,,10000,0,40,3,,,4,,
22,1,15,1,06,01,16,,,,,2,0,0,0,0,,,6,,
10,1,38,2,08,01,16,,,,,1,0,0,0,0,,,6,,
10,2,25,2,06,01,14,,,,,2,0,0,0,0,,,6,,
10,2,40,2,06,01,,,,,,2,0,0,0,0,,,6,,
05,2,27,2,07,01,12,,,,1,,0,0,31,0,,,6,,
09,1,7,1,04,01,24,,,,,2,0,0,0,0,,,,,
31,2,45,2,07,01,,,,,,2,0,0,0,0,,,6,,
23,1,46,2,05,01,16,,,,1,,0,13000,54,0,,,2,,
08,1,15,1,07,01,26,,,,,2,0,0,0,0,,,6,,
03,2,14,1,06,01,25,,,,,2,0,0,0,0,,,6,,
21,1,14,1,07,01,26,,,,,2,0,0,0,0,,,4,,
23,2,35,2,07,01,13,,,,,2,0,0,0,0,,,6,,
14,2,12,1,05,01,24,,,,,2,0,0,0,0,,,6,,
29,1,16,1,08,01,27,,,,,2,0,0,0,0,,,6,,
19,2,19,2,07,01,14,,,,,2,0,0,0,0,,,6,,
27,2,32,2,10,01,12,,,,1,,0,0,39,0,,,6,,
23,2,6,1,05,01,24,,,,,2,0,0,0,0,,,,,
10,2,24,2,07,01,14,,,,,2,0,0,0,0,,,6,,
08,2,15,1,07,01,14,,,,,2,0,0,0,0,,,6,,
21,2,34,1,07,01,,,,,,2,0,0,0,0,,,1,20,2
24,1,45,2,06,01,12,,,,1,,0,7000,41,0,,,6,,
24,1,27,2,08,01,12,,,,1,,0,0,34,0,,,2,,
29,2,62,3,01,01,,,,,,1,0,0,0,0,,,,,
23,1,32,2,07,01,12,,,,1,,0,10000,67,0,,,2,,
09,1,42,2,10,01,12,,,,1,,0,0,59,0,,,2,,
10,2,62,3,01,01,,,,,,2,0,0,0,0,,,,,
15,2,61,2,06,01,,,,,,2,0,0,0,0,,,,,
29,1,0,1,01,01,05,,,,,,0,0,0,0,,,,,
24,1,29,2,08,01,12,,,,1,,12600,0,48,0,,,1,04,3
15,2,75,2,07,01,,,,,,2,0,0,0,0,,,,,
12,1,32,2,08,01,,,,,1,,0,15300,42,0,,,6,,
22,2,34,2,07,01,,,,,1,,4000,0,28,0,,,6,,
23,1,2,1,01,01,05,,,,,,0,0,0,0,,,,,
10,1,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
29,2,15,1,07,01,26,,,,,2,0,0,0,0,,,6,,
08,2,24,2,08,01,14,41,42101,931,1,,0,0,60,0,,,3,,
21,2,5,1,01,01,23,,,,,2,0,0,0,0,,,,,
24,2,18,2,07,01,15,21,32909,814,2,,0,0,10,0,,,3,,
34,1,32,2,13,06,,,,,1,,18000,0,48,0,,,4,,
27,2,82,3,06,01,,,,,,2,0,0,0,0,,,,,
23,1,3,1,01,01,05,,,,,,0,0,0,0,,,,,
09,2,53,1,01,01,14,,,,,2,0,0,0,0,,,6,,
10,1,23,1,07,01,12,,,,1,,0,5000,36,0,,,4,,
24,2,40,2,01,01,12,,,,1,,0,0,42,0,,,5,,
09,2,33,2,07,01,14,,,,1,,0,3500,14,0,,,6,,
28,2,5,1,01,01,24,,,,,2,0,0,0,0,,,,,
27,1,38,2,01,01,02,,,,1,,0,0,40,0,,,2,,
23,1,1,1,01,01,05,,,,,,0,0,0,0,,,,,
23,2,7,1,05,01,24,,,,,2,0,0,0,0,,,,,
19,2,37,2,01,01,,11,02201,634,1,,0,0,46,0,,,5,,
23,2,23,1,07,01,14,,,,,2,0,0,0,0,,,6,,
23,2,16,1,08,01,27,,,,,2,0,0,0,0,,,6,,
28,1,22,1,08,01,27,,,,,2,0,0,0,0,,,6,,
09,2,15,1,07,01,26,,,,,2,0,0,0,0,,,6,,
36,2,56,2,08,01,,,,,,1,0,0,0,0,,,5,,
06,2,65,3,01,01,,,,,,2,0,0,0,0,,,,,
22,1,8,1,05,01,24,,,,,2,0,0,0,0,,,,,
09,2,37,2,01,01,01,,,,,2,0,0,0,0,,,3,,
09,1,28,2,05,01,16,,,,1,,0,12500,48,0,,,4,,
33,2,55,2,07,01,,,,,,2,0,0,0,0,,,6,,
03,2,11,1,05,01,24,,,,,2,0,0,0,0,,,,,
09,2,3,1,01,01,05,,,,,,0,0,0,0,,,,,
24,1,1,1,01,01,05,,,,,,0,0,0,0,,,,,
09,1,43,2,07,01,12,,,,1,,0,10500,56,0,,,3,,
09,1,17,1,07,01,26,,,,,2,0,0,0,0,,,6,,
03,1,45,2,01,01,,,,,1,,0,0,49,0,,,4,,
23,2,25,2,07,01,14,21,01412,612,1,,0,0,12,0,,,6,,
21,1,47,2,12,16,,,,,1,,0,58000,60,0,,,6,,
23,1,24,2,07,01,12,,,,1,,0,0,58,2,,,2,,
20,2,8,1,05,01,24,,,,,2,0,0,0,0,,,,,
09,1,39,2,12,01,,,,,1,,0,6000,39,0,,,6,,
23,2,15,1,07,01,26,51,01113,921,1,,0,0,54,0,,,6,,
32,1,39,2,11,08,,,,,1,,16000,0,48,0,,,6,,
09,2,21,1,10,01,31,21,01111,631,1,,0,0,0,0,,,6,,
10,1,27,2,12,16,12,,,,1,,0,15000,51,0,,,4,,
33,2,23,1,12,01,12,,,,1,,20000,0,63,0,,,4,,
09,2,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
12,1,17,1,08,01,27,,,,,2,0,0,0,0,,,6,,
28,2,28,2,07,01,16,,,,1,,0,0,20,0,,,5,,
20,1,21,1,10,01,12,,,,1,,10500,0,40,0,,,6,,
10,1,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
20,1,46,2,01,01,,11,01124,631,1,,0,0,0,0,,,6,,
14,1,17,1,08,01,27,21,10711,751,1,,0,0,12,4,,,5,,
18,1,47,2,12,01,12,,,,1,,55000,0,40,1,,,4,,
10,1,21,1,10,01,31,,,,,2,0,0,0,0,,,6,,
03,1,33,2,10,01,,,,,1,,0,0,0,0,,,2,,
14,2,47,2,12,01,12,21,01139,611,1,,0,0,27,0,,,3,,
28,1,0,1,01,01,05,,,,,,0,0,0,0,,,,,
08,2,48,2,01,01,,,,,1,,0,1000,36,0,,,2,,
20,1,35,1,12,01,,,,,1,,50250,0,40,0,,,1,17,3
08,1,16,1,07,01,26,,,,,2,0,0,0,0,,,6,,
09,1,4,1,01,01,05,,,,,,0,0,0,0,,,,,
03,2,55,2,01,01,02,,,,1,,7000,0,54,0,,,6,,
24,1,29,2,10,01,12,,,,1,,0,27000,70,0,,,3,,
12,1,60,2,01,01,,,,,1,,0,4500,39,0,,,,,
18,1,30,1,07,01,12,,,,1,,0,5000,63,0,,,4,,
09,1,32,4,08,01,12,,,,,1,0,0,0,0,,,5,,
27,2,59,2,01,01,04,,,,,1,0,0,0,0,,,2,,
27,1,66,2,10,01,,,,,,1,0,0,0,0,,,,,
09,1,8,1,05,01,24,,,,,2,0,0,0,0,,,,,
09,2,12,1,05,01,24,,,,,2,0,0,0,0,,,6,,
36,2,14,1,07,01,26,,,,,2,0,0,0,0,,,6,,
09,2,6,1,04,01,23,,,,,2,0,0,0,0,,,,,
02,2,2,1,01,01,05,,,,,,0,0,0,0,,,,,
09,1,10,1,06,01,25,,,,,2,0,0,0,0,,,,,
27,2,16,1,07,01,26,,,,,2,0,0,0,0,,,6,,
09,2,50,2,07,01,,,,,,2,0,0,0,0,,,6,,
17,2,25,2,07,01,16,,,,,2,0,0,0,0,,,6,,
20,1,35,2,07,01,,,,,1,,0,14500,50,0,,,6,,
06,1,46,2,08,01,,,,,1,,0,35000,62,0,,,3,,
20,2,16,1,08,01,27,,,,,2,0,0,0,0,,,6,,
09,1,45,2,08,01,12,,,,1,,0,40000,48,0,,,2,,
27,2,46,2,05,01,,,,,1,,4000,0,42,0,,,3,,
20,2,23,1,10,01,31,,,,,2,0,0,0,0,,,6,,
27,2,16,1,08,01,27,,,,,2,0,0,0,0,,,6,,
23,1,76,2,08,01,,,,,1,,0,5800,24,0,,,,,
19,2,4,1,01,01,23,,,,,,0,0,0,0,,,,,
07,1,35,2,01,01,,,,,1,,0,0,45,0,,,6,,
27,2,50,2,07,01,,,,,,1,0,0,0,0,,,6,,
22,1,55,2,08,01,,,,,1,,0,0,0,0,,,4,,
09,1,35,2,08,01,12,,,,1,,0,0,63,0,,,3,,
09,1,50,2,01,01,12,,,,1,,13100,0,56,0,,,3,,
10,1,3,1,01,01,16,,,,,,0,0,0,0,,,,,
21,2,20,1,10,01,31,11,47722,522,1,,0,5000,22,0,,,3,,
24,1,74,3,01,01,,,,,1,,0,9500,39,0,,,,,
24,1,24,1,11,11,12,,,,1,,8500,0,49,0,,,1,09,3
05,1,10,1,05,01,24,,,,,2,0,0,0,0,,,,,
36,1,1,1,01,01,05,,,,,,0,0,0,0,,,,,
28,1,21,1,12,01,15,,,,,2,0,0,0,0,2,1,6,,
18,2,48,2,12,01,14,,,,,2,0,0,0,0,,,6,,
23,2,22,2,12,01,14,,,,,2,0,0,0,0,,,6,,
08,2,45,2,13,01,16,,,,,2,0,0,0,0,,,6,,
10,1,24,2,12,01,12,,,,1,,8000,0,48,0,,,6,,
01,2,35,2,13,01,14,,,,,2,0,0,0,0,5,1,3,,
27,2,38,2,08,01,14,,,,,2,0,0,0,0,,,6,,
09,1,19,1,10,01,15,,,,1,,0,0,0,0,,,6,,
09,1,36,2,12,01,12,,,,1,,0,0,45,0,,,4,,
23,2,44,2,06,01,12,11,14105,753,1,,0,2500,15,0,,,3,,
25,1,49,2,12,01,12,,,,1,,100000,0,48,0,,,6,,
23,2,19,1,06,01,13,,,,1,,0,0,0,0,,,6,,
32,1,17,1,08,01,27,,,,,2,0,0,0,0,,,6,,
24,1,8,1,05,01,24,,,,,2,0,0,0,0,,,,,
19,2,47,2,08,01,,,,,,2,0,0,0,0,,,6,,
09,2,20,1,07,01,12,,,,1,,0,0,19,0,,,6,,
03,2,40,2,01,01,,,,,1,,0,0,40,0,,,6,,
23,1,60,2,06,01,,,,,1,,0,0,11,0,,,,,
08,1,2,1,01,01,05,,,,,,0,0,0,0,,,,,
29,2,50,2,05,01,14,,,,,2,0,0,0,0,,,6,,
09,2,3,1,01,01,05,,,,,,0,0,0,0,,,,,
23,2,2,1,01,01,05,,,,,,0,0,0,0,,,,,
18,2,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
29,1,23,1,08,01,12,,,,1,,0,0,27,0,,,6,,
23,2,25,2,10,01,13,,,,,1,0,0,0,0,,,6,,
33,2,5,1,05,01,24,,,,,2,0,0,0,0,,,,,
06,2,13,1,06,01,25,,,,,2,0,0,0,0,,,6,,
36,1,20,1,10,01,31,31,47510,522,1,,0,0,0,0,,,4,,
29,1,34,2,06,01,14,,,,1,,18000,0,56,0,,,3,,
10,1,45,2,01,01,,,,,1,,0,0,40,0,,,3,,
08,1,70,2,12,01,,,,,1,,0,110000,56,0,,,,,
18,2,24,2,07,01,14,,,,,2,0,0,0,0,,,6,,
06,1,24,2,08,01,12,,,,1,,0,9200,46,0,,,3,,
09,1,62,2,08,01,,,,,1,,13000,0,48,0,,,,,
28,2,30,2,08,01,14,,,,,2,0,0,0,0,,,6,,
36,2,15,1,08,01,27,,,,,2,0,0,0,0,,,6,,
06,1,3,1,01,01,05,,,,,,0,0,0,0,,,,,
21,2,6,1,05,01,24,,,,,2,0,0,0,0,,,,,
10,1,45,2,12,09,,,,,1,,0,25000,60,0,,,6,,
32,2,43,2,07,01,14,,,,1,,15000,0,40,0,,,4,,
20,2,13,1,05,01,24,,,,,2,0,0,0,0,,,6,,
01,1,11,1,06,01,25,,,,,2,0,0,0,0,,,,,
08,2,57,2,01,01,05,,,,1,,0,15000,56,0,,,2,,
03,1,40,2,10,01,12,,,,1,,0,0,56,0,,,4,,
09,1,50,2,01,01,12,51,01124,921,1,,0,14000,61,0,,,3,,
09,2,32,2,12,01,16,,,,,2,0,0,0,0,,,6,,
21,1,6,1,01,01,24,,,,,2,0,0,0,0,,,,,
12,2,18,1,08,01,27,,,,,2,0,0,0,0,,,6,,
36,1,55,2,01,01,,41,42204,931,1,,0,0,30,0,,,6,,
09,1,18,1,10,01,31,,,,,2,0,0,0,0,,,6,,
19,2,38,2,13,16,,,,,1,,20000,0,34,0,,,1,13,3
19,2,55,2,07,01,14,,,,,2,0,0,0,0,,,6,,
28,1,67,2,01,01,,41,42101,931,1,,0,0,36,0,,,,,
10,1,27,1,08,01,12,,,,1,,0,0,28,0,,,2,,
36,1,56,2,12,01,12,,,,1,,0,16000,48,0,,,3,,
09,1,40,2,12,01,12,,,,1,,27000,0,50,0,,,3,,
29,1,9,1,05,01,24,,,,,2,0,0,0,0,,,,,
23,2,7,1,05,01,24,,,,,2,0,0,0,0,,,,,
29,2,18,1,08,01,27,,,,,2,0,0,0,0,,,6,,
20,1,15,1,07,01,26,,,,,2,0,0,0,0,,,6,,
08,1,7,1,05,01,24,,,,,2,0,0,0,0,,,,,
10,2,21,1,12,01,12,,,,,2,0,0,0,0,,,6,,
04,2,2,1,01,01,05,,,,,,0,0,0,0,,,,,
27,2,45,2,01,01,,,,,,2,0,0,0,0,,,6,,
22,1,65,2,08,01,,,,,,1,0,0,0,0,,,,,
32,2,31,2,11,11,14,,,,,1,0,0,0,0,,,6,,
28,1,65,3,01,01,,,,,,2,0,0,0,0,,,,,
03,2,20,2,08,01,14,,,,,2,0,0,0,0,,,6,,
08,1,60,2,01,01,,,,,1,,0,10000,24,0,,,,,
34,1,21,1,12,01,12,,,,1,,0,0,48,0,,,1,19,3
03,1,48,2,08,01,,,,,1,,0,22000,42,0,,,4,,
10,2,23,2,07,01,14,,,,,2,0,0,0,0,,,6,,
06,2,34,2,01,01,05,,,,,2,0,0,0,0,,,6,,
11,1,35,2,06,01,12,,,,1,,0,20000,63,0,,,6,,
28,2,29,2,12,01,16,,,,,2,0,0,0,0,,,6,,
18,1,48,2,07,01,,,,,1,,0,35000,31,0,,,2,,
22,1,41,2,07,01,12,51,01124,921,1,,0,0,48,0,,,2,,
08,1,37,2,10,01,,21,01112,631,1,,0,14000,37,0,,,3,,
09,2,49,2,06,01,,11,01412,612,1,,0,3500,27,0,,,2,,
06,2,30,1,11,08,,,,,,2,0,0,0,0,,,1,13,3
21,2,5,1,01,01,23,,,,,2,0,0,0,0,,,,,
06,1,9,1,05,01,24,,,,,2,0,0,0,0,,,,,
09,2,42,2,01,01,05,,,,1,,0,0,32,0,,,2,,
19,1,10,1,05,01,24,,,,,2,0,0,0,0,,,,,
27,2,26,2,08,01,14,,,,,2,0,0,0,0,,,6,,
24,2,39,2,01,01,12,,,,,2,0,0,0,0,,,6,,
27,2,17,1,10,01,30,,,,,2,0,0,0,0,,,6,,
29,1,70,2,01,01,,,,,1,,0,12000,42,0,,,,,
23,1,65,3,07,01,,,,,1,,0,5500,53,0,,,,,
25,1,65,2,01,01,,,,,,1,0,0,0,0,,,,,
09,1,3,1,01,01,05,,,,,,0,0,0,0,,,,,
09,1,7,1,05,01,24,,,,,2,0,0,0,0,,,,,
09,2,6,1,01,01,24,,,,,2,0,0,0,0,,,,,
21,1,30,2,12,01,15,21,01124,611,1,,0,0,44,0,,,4,,
09,2,62,2,01,01,,,,,1,,0,0,52,0,,,,,
23,1,8,1,05,01,24,,,,,2,0,0,0,0,,,,,
27,1,35,2,12,01,12,,,,1,,0,15000,77,0,,,5,,
32,2,67,2,12,06,,11,01135,631,1,,0,0,0,0,,,,,
33,2,9,1,05,01,24,,,,,2,0,0,0,0,,,,,
27,2,4,1,04,01,23,,,,,,0,0,0,0,,,,,
23,2,80,2,01,01,,21,12002,751,1,,0,0,18,0,,,,,
32,2,20,1,10,01,31,,,,,2,0,0,0,0,,,6,,
22,2,33,2,07,01,12,51,23921,932,1,,0,0,56,0,,,2,,
27,1,4,1,01,01,23,,,,,,0,0,0,0,,,,,
08,2,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
10,2,17,1,08,01,27,,,,,2,0,0,0,0,,,6,,
23,2,42,2,01,01,,,,,,2,0,0,0,0,,,6,,
28,1,6,1,01,01,24,,,,,2,0,0,0,0,,,,,
27,1,15,1,08,01,27,,,,,2,0,0,0,0,,,6,,
21,1,50,2,06,01,,,,,1,,0,4800,56,0,,,3,,
15,2,35,2,07,01,16,,,,1,,0,22000,49,0,,,6,,
09,2,9,1,05,01,24,,,,,2,0,0,0,0,,,,,
33,2,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
28,2,24,2,07,01,16,21,01161,611,1,,0,0,45,0,,,5,,
24,2,45,2,06,01,16,,,,1,,0,18600,42,0,,,2,,
19,1,69,2,05,01,,,,,,1,0,0,0,0,,,,,
32,2,36,2,13,01,14,,,,,1,0,0,0,0,,,1,99,3
14,1,17,1,08,01,27,21,01139,611,1,,0,0,0,0,,,6,,
05,1,36,2,13,01,,,,,1,,40000,0,48,0,,,6,,
05,2,9,1,05,01,24,,,,,2,0,0,0,0,,,,,
08,2,82,3,01,01,,,,,,1,0,0,0,0,,,,,
07,1,35,2,12,01,,,,,1,,20000,0,48,0,,,6,,
09,2,1,1,01,01,05,,,,,,0,0,0,0,,,,,
18,1,45,2,10,01,,,,,1,,0,17800,47,0,,,6,,
23,2,16,1,07,01,13,,,,,2,0,0,0,0,,,6,,
32,2,55,3,08,01,,,,,1,,0,12500,20,0,,,6,,
27,1,25,1,07,01,12,,,,1,,0,0,32,0,,,3,,
08,2,35,2,06,01,13,,,,,2,0,0,0,0,,,6,,
10,1,16,1,07,01,26,,,,,2,0,0,0,0,,,6,,
19,1,48,2,01,01,,,,,1,,0,0,0,0,,,5,,
29,2,41,2,07,01,,,,,,2,0,0,0,0,,,6,,
19,2,34,2,13,01,14,,,,,2,0,0,0,0,,,1,10,3
29,1,28,1,11,08,12,,,,1,,30000,0,56,0,,,4,,
09,1,13,1,06,01,25,,,,,2,0,0,0,0,,,6,,
22,2,35,2,01,01,14,,,,,2,0,0,0,0,,,6,,
09,2,23,1,13,01,15,,,,,2,0,0,0,0,,,3,,
09,1,7,1,05,01,24,,,,,2,0,0,0,0,,,,,
09,1,46,2,10,01,12,,,,1,,0,27500,39,0,,,4,,
21,1,55,2,07,01,,,,,1,,0,0,0,0,,,2,,
08,1,42,2,08,01,,,,,1,,0,6000,56,0,,,2,,
33,2,37,2,08,01,,,,,1,,0,0,0,0,,,6,,
27,1,30,2,05,01,12,,,,1,,0,0,45,0,,,6,,
28,2,40,3,01,01,02,,,,1,,0,10000,54,0,,,6,,
10,1,44,2,05,01,,11,01500,613,1,,12000,0,83,0,,,4,,
09,2,42,2,06,01,14,,,,1,,0,1750,22,0,,,2,,
27,2,26,2,06,01,14,,,,,2,0,0,0,0,,,6,,
19,1,46,2,06,01,12,,,,1,,9000,0,56,0,,,3,,
21,1,65,2,06,01,,,,,1,,0,5500,0,0,,,,,
23,2,40,2,07,01,12,,,,1,,0,0,24,0,,,6,,
09,1,32,2,12,01,15,,,,1,,54000,0,42,0,,,1,99,1
29,1,9,1,05,01,24,,,,,2,0,0,0,0,,,,,
23,2,49,2,05,01,14,,,,,2,0,0,0,0,,,6,,
09,1,65,2,12,01,,,,,1,,0,22000,65,0,,,,,
09,1,15,1,07,01,26,,,,,2,0,0,0,0,,,6,,
36,1,37,2,12,06,12,,,,1,,43000,0,48,0,,,4,,
10,1,5,1,05,01,24,,,,,2,0,0,0,0,,,,,
22,1,42,2,10,01,,,,,1,,0,10000,34,0,,,2,,
08,1,40,2,10,01,,,,,1,,0,0,56,0,,,4,,
08,1,15,1,08,01,27,,,,,2,0,0,0,0,,,6,,
27,2,33,2,07,01,12,,,,1,,0,0,37,0,,,3,,
23,1,20,1,10,01,12,21,01113,611,1,,0,0,48,0,,,3,,
